time,energy,out_1,out_2,out_3
95.481,-17.3,-18.0,7.532
95.468,-17.355,-18.1,7.5
93.833,-17.4,-18.1,7.5
93.232,-17.5,-18.195,7.5
93.232,-17.6,-18.292,7.439
94.975,-17.681,-18.4,7.4
99.658,-17.7,-18.5,7.348
99.943,-17.7,-18.5,7.3
99.943,-17.8,-18.592,7.3
99.892,-17.839,-18.6,7.3
100.008,-17.9,-18.7,7.3
31.741,-18.0,-18.7,7.504
31.741,-18.1,-18.633,7.683
13.56,-18.1,-18.532,7.635
13.175,-18.1,-18.418,7.6
14.663,-18.1,-18.1,7.6
15.363,-18.1,-18.1,7.6
15.377,-18.1,-17.89,7.973
15.462,-18.1,-17.72,9.467
15.408,-18.1,-17.5,9.467
24.528,-18.1,-17.386,10.0
91.25,-18.0,-17.254,10.053
91.25,-17.9,-17.094,10.063
90.227,-17.9,-17.0,9.941
88.66,-17.8,-17.0,9.768
89.896,-17.7,-17.094,9.612
91.254,-17.673,-17.2,9.477
91.318,-17.6,-17.347,9.288
91.193,-17.6,-17.5,9.288
91.08,-17.6,-17.7,9.183
90.864,-17.6,-17.7,9.064
95.1,-17.6,-17.8,8.98
95.1,-17.6,-17.9,8.9
95.454,-17.7,-17.988,8.841
94.257,-17.7,-18.096,8.841
95.797,-17.7,-18.1,8.789
96.305,-17.7,-18.2,8.7
96.249,-17.7,-18.232,8.7
95.303,-17.859,-18.4,8.472
95.257,-17.9,-18.5,8.472
97.566,-17.905,-18.5,8.4
100.436,-18.006,-18.6,8.4
98.526,-18.1,-18.6,8.372
98.526,-18.1,-18.7,8.3
98.597,-18.1,-18.7,8.3
100.189,-18.2,-18.765,8.2
100.184,-18.2,-18.857,8.2
100.033,-18.3,-18.9,8.2
99.954,-18.3,-19.0,8.183
99.928,-18.4,-19.0,8.1
98.647,-18.6,-19.0,8.08
94.388,-18.6,-19.1,8.0
92.526,-18.6,-19.1,8.0
92.526,-18.6,-19.152,7.989
92.526,-18.7,-19.2,7.843
102.032,-18.7,-19.214,7.843
103.482,-18.8,-19.3,7.8
103.287,-18.8,-19.363,7.8
103.342,-18.9,-19.408,7.709
103.087,-18.9,-19.5,7.7
105.796,-18.99,-19.5,7.644
105.796,-19.0,-19.5,7.644
107.24,-19.0,-19.5,7.6
105.105,-19.1,-19.505,7.6
104.752,-19.1,-19.6,7.547
105.236,-19.196,-19.7,7.547
107.085,-19.2,-19.7,7.5
107.085,-19.3,-19.7,7.425
110.76,-19.394,-19.8,7.4
110.76,-19.4,-19.8,7.319
117.273,-19.4,-19.8,7.3
108.653,-19.495,-19.9,7.3
33.926,-19.5,-19.9,7.3
31.651,-19.5,-19.678,7.297
31.683,-19.5,-19.473,7.3
33.521,-19.5,-19.4,7.3
33.641,-19.5,-19.4,7.3
33.835,-19.5,-19.0,7.3
33.453,-19.5,-18.778,7.397
22.139,-19.4,-18.6,7.4
15.551,-19.337,-18.5,7.48
15.572,-19.251,-18.2,7.5
15.572,-19.2,-18.1,7.6
13.809,-19.158,-17.9,7.6
13.345,-19.054,-17.7,7.6
72.105,-19.0,-17.7,7.676
72.105,-18.941,-17.5,7.7
90.907,-18.749,-17.3,7.7
90.847,-18.654,-17.2,7.7
90.788,-18.566,-17.3,7.7
90.492,-18.4,-17.5,7.7
90.076,-18.368,-17.7,7.7
90.076,-18.292,-17.8,7.7
88.664,-18.2,-17.9,7.7
87.651,-18.2,-17.99,7.7
87.976,-18.1,-18.091,7.637
92.94,-18.1,-18.2,7.6
94.707,-18.1,-18.3,7.6
94.707,-18.1,-18.4,7.6
94.897,-18.108,-18.5,7.6
94.821,-18.2,-18.6,7.6
94.647,-18.2,-18.6,7.6
94.581,-18.2,-18.7,7.6
93.32,-18.3,-18.785,7.564
92.283,-18.3,-18.883,7.5
98.093,-18.4,-19.0,7.48
100.403,-18.407,-19.0,7.4
163.239,-18.514,-19.0,7.428
207.275,-18.6,-19.0,7.72
207.15,-18.6,-18.9,7.72
207.38,-18.6,-18.7,7.856
207.422,-18.6,-18.504,8.0
205.23,-18.6,-18.3,8.093
201.807,-18.6,-17.9,8.256
157.773,-18.6,-17.636,8.42
108.637,-18.6,-17.382,8.52
110.364,-18.5,-17.031,8.631
101.598,-18.4,-16.751,8.751
50.924,-18.3,-16.406,8.837
17.498,-18.2,-16.33,8.933
90.431,-18.2,-15.853,8.96
96.926,-17.5,-14.815,8.623
94.912,-17.0,-14.6,8.469
137.821,-17.3,-16.7,7.263
137.506,-17.4,-16.796,7.5
136.035,-17.5,-16.8,7.5
136.887,-17.6,-16.88,7.689
136.887,-17.7,-16.9,7.7
140.323,-17.718,-17.0,7.7
141.463,-17.902,-17.1,7.503
141.705,-18.013,-17.1,7.345
141.918,-18.1,-17.1,7.233
141.93,-18.108,-17.1,7.135
146.227,-18.2,-17.1,7.027
158.104,-18.2,-17.1,7.0
155.817,-18.3,-17.1,6.923
155.817,-18.3,-17.2,6.828
155.7,-18.4,-17.2,6.8
156.725,-18.5,-17.2,6.711
157.737,-18.6,-17.2,6.7
157.39,-18.6,-17.2,6.7
157.445,-18.6,-17.294,6.64
157.346,-18.7,-17.3,6.6
158.998,-18.8,-17.358,6.511
161.586,-18.8,-17.4,6.5
161.423,-18.9,-17.4,6.5
161.012,-18.9,-17.429,6.423
160.183,-19.0,-17.5,6.4
160.183,-19.052,-17.5,6.335
161.238,-19.1,-17.6,6.3
152.206,-19.1,-17.622,6.3
151.866,-19.2,-17.7,6.245
152.187,-19.2,-17.7,6.2
152.187,-19.3,-17.7,6.2
161.334,-19.4,-17.7,6.2
160.502,-19.4,-17.7,6.2
160.502,-19.4,-17.8,6.155
158.447,-19.494,-17.8,6.1
160.566,-19.5,-17.8,6.1
161.144,-19.5,-17.9,6.048
162.292,-19.5,-17.9,6.0
162.292,-19.595,-17.9,6.0
160.258,-19.6,-17.9,6.0
160.928,-19.687,-18.0,5.973
160.925,-19.7,-18.0,5.9
160.925,-19.773,-18.0,5.9
158.828,-19.8,-18.1,5.879
158.579,-19.8,-18.1,5.8
160.6,-19.9,-18.1,5.8
161.033,-19.9,-18.1,5.8
161.087,-19.9,-18.1,5.783
160.284,-19.955,-18.1,5.7
160.284,-20.0,-18.1,5.7
160.284,-20.0,-18.2,5.7
31.841,-20.0,-17.021,6.025
32.764,-20.0,-16.819,6.1
33.858,-19.9,-16.8,6.12
33.322,-19.885,-16.6,6.277
33.359,-19.8,-16.4,6.277
33.341,-19.686,-16.302,6.277
33.353,-19.542,-16.2,6.397
37.072,-19.5,-16.1,6.4
71.309,-19.5,-15.905,6.42
88.026,-19.3,-15.815,6.551
87.335,-19.2,-15.8,6.551
88.372,-19.1,-15.974,6.6
90.952,-18.8,-16.2,6.7
91.551,-18.794,-16.3,6.7
91.785,-18.679,-16.6,6.7
91.881,-18.6,-16.7,6.7
91.911,-18.586,-16.9,6.7
91.844,-18.5,-17.0,6.7
97.372,-18.4,-17.195,6.7
103.998,-18.4,-17.2,6.7
102.151,-18.4,-17.3,6.7
101.973,-18.4,-17.472,6.7
102.132,-18.3,-17.573,6.7
103.455,-18.3,-17.672,6.615
103.455,-18.3,-17.782,6.6
103.278,-18.4,-17.898,6.525
103.07,-18.4,-17.976,6.5
102.931,-18.4,-18.07,6.5
103.808,-18.4,-18.176,6.409
105.731,-18.5,-18.2,6.4
105.09,-18.5,-18.306,6.347
103.302,-18.6,-18.4,6.347
103.331,-18.6,-18.447,6.3
104.986,-18.6,-18.562,6.22
104.986,-18.6,-18.6,6.2
101.873,-18.7,-18.649,6.2
15.5,-18.7,-18.653,6.2
15.474,-18.8,-18.6,6.2
15.395,-18.8,-18.49,6.2
6.13,-18.8,-18.353,6.2
6.034,-18.8,-18.164,6.2
4.287,-18.8,-17.972,6.2
3.91,-18.8,-17.804,6.2
13.815,-18.7,-17.6,6.256
15.513,-18.7,-17.458,6.3
15.515,-18.6,-17.35,6.3
15.515,-18.6,-17.1,6.336
15.52,-18.6,-16.98,6.4
70.965,-18.5,-16.891,6.4
91.787,-18.375,-16.617,6.4
91.787,-18.3,-16.5,6.4
89.698,-18.1,-16.569,6.4
89.343,-18.1,-16.639,6.4
90.727,-18.0,-16.729,6.4
90.783,-17.9,-17.065,6.4
90.783,-17.9,-17.065,6.4
90.383,-17.8,-17.162,6.4
90.36,-17.8,-17.211,6.4
92.661,-17.8,-17.488,6.4
92.661,-17.8,-17.6,6.363
94.74,-17.8,-17.683,6.3
92.845,-17.8,-17.758,6.3
93.826,-17.8,-17.855,6.3
93.826,-17.9,-17.989,6.267
94.207,-17.9,-18.062,6.2
94.287,-18.0,-18.1,6.2
94.21,-18.0,-18.125,6.2
63.762,-18.1,-18.231,6.2
15.432,-18.1,-18.238,6.2
15.418,-18.1,-18.186,6.2
15.421,-18.1,-18.1,6.2
14.17,-18.1,-17.9,6.2
13.194,-18.1,-17.8,6.271
14.241,-18.1,-17.55,6.271
15.416,-18.1,-17.4,6.3
15.33,-18.1,-17.2,6.348
15.33,-18.014,-17.2,6.4
21.53,-18.0,-16.978,6.4
70.686,-17.9,-16.9,6.412
91.306,-17.73,-16.5,6.5
90.071,-17.7,-16.5,6.48
88.863,-17.626,-16.613,6.4
88.627,-17.5,-16.8,6.4
88.983,-17.5,-16.9,6.4
90.457,-17.5,-17.0,6.4
90.16,-17.418,-17.206,6.4
90.081,-17.5,-17.3,6.4
91.296,-17.428,-17.5,6.4
94.507,-17.464,-17.6,6.4
94.407,-17.5,-17.6,6.392
94.245,-17.5,-17.707,6.3
93.808,-17.6,-17.9,6.3
92.374,-17.6,-18.0,6.279
93.003,-17.676,-18.1,6.2
94.457,-17.7,-18.108,6.2
87.277,-17.7,-18.2,6.2
37.323,-17.744,-18.3,6.292
15.538,-17.845,-18.2,6.3
15.537,-17.9,-18.1,6.3
15.554,-17.9,-17.965,6.296
15.539,-17.9,-17.8,6.209
14.818,-17.9,-17.7,6.3
13.355,-17.9,-17.5,6.3
13.786,-17.9,-17.3,6.3
15.539,-17.9,-17.1,6.397
15.529,-17.8,-17.015,6.4
17.361,-17.8,-16.84,6.4
90.761,-17.7,-16.8,6.488
91.277,-17.7,-16.5,6.576
91.533,-17.6,-16.5,6.6
91.311,-17.5,-16.577,6.6
90.477,-17.4,-16.762,6.6
84.175,-17.4,-16.9,6.521
84.175,-17.3,-17.061,6.5
81.084,-17.3,-17.165,6.5
80.917,-17.2,-17.26,6.413
81.427,-17.3,-17.443,6.4
84.347,-17.3,-17.6,6.4
91.845,-17.3,-17.673,6.4
93.312,-17.4,-17.759,6.4
92.891,-17.402,-17.864,6.4
92.891,-17.5,-18.0,6.339
90.614,-17.566,-18.0,6.3
90.379,-17.6,-18.1,6.3
89.669,-17.6,-18.156,6.227
73.235,-17.7,-18.268,6.307
15.432,-17.7,-18.2,6.4
15.52,-17.7,-18.124,6.357
15.577,-17.8,-18.1,6.3
15.593,-17.8,-17.964,6.3
15.593,-17.8,-17.7,6.3
15.561,-17.8,-17.617,6.375
13.63,-17.8,-17.462,6.375
13.415,-17.7,-17.113,6.556
15.703,-17.7,-16.962,6.785
47.973,-17.7,-16.848,7.12
93.443,-17.6,-16.708,7.564
93.443,-17.537,-16.6,7.775
92.369,-17.5,-16.6,7.739
91.363,-17.3,-16.646,7.643
91.504,-17.3,-16.761,7.6
93.495,-17.2,-17.0,7.539
91.503,-17.2,-17.2,7.555
91.503,-17.2,-17.3,7.6
92.054,-17.2,-17.4,7.6
94.196,-17.2,-17.603,7.553
94.783,-17.3,-17.7,7.569
95.062,-17.3,-17.7,7.732
95.245,-17.366,-17.8,7.761
95.353,-17.4,-17.9,7.644
96.422,-17.488,-18.0,7.56
96.287,-17.5,-17.8,7.467
95.129,-17.5,-17.2,7.4
95.583,-17.5,-17.2,7.351
97.328,-17.5,-17.327,7.3
102.122,-17.5,-17.4,7.281
105.289,-17.442,-17.6,7.2
105.115,-17.348,-17.8,7.137
104.944,-17.3,-17.9,7.137
104.92,-17.3,-18.0,7.1
104.775,-17.249,-18.1,7.1
103.922,-17.2,-18.2,7.1
102.279,-17.2,-18.375,7.059
102.871,-17.2,-18.4,7.0
106.27,-17.2,-18.5,7.0
107.802,-17.2,-18.5,6.987
107.87,-17.2,-18.6,6.9
107.783,-17.172,-18.6,6.9
107.308,-17.155,-18.6,6.872
107.281,-17.2,-18.7,6.8
107.314,-17.2,-18.7,6.735
106.237,-17.2,-18.8,6.735
104.902,-17.2,-18.9,6.7
105.615,-17.2,-19.0,6.7
103.244,-17.2,-19.0,6.7
36.352,-17.2,-18.918,6.7
33.304,-17.2,-18.819,6.7
33.438,-17.2,-18.71,6.7
33.522,-17.2,-18.6,6.7
33.526,-17.2,-18.42,6.7
33.499,-17.2,-18.233,6.7
32.667,-17.2,-18.024,6.7
31.079,-17.2,-17.8,6.737
31.109,-17.2,-17.73,6.8
32.561,-17.2,-17.585,6.836
